subproblem_id,stage_id,timepoint,period,number_of_hours_in_timepoint,timepoint_weight,previous_stage_timepoint_map,spinup_or_lookahead,linked_timepoint,year,month,day_of_month,hour_of_day,timestamp,ignore_horizon_day
1,1,20305325,203008,1,11.7741935484,,0,,2030,8,10,21,8/10/30 20:00,
1,1,20305326,203008,1,11.7741935484,,0,,2030,8,10,22,8/10/30 21:00,
1,1,20305327,203008,1,11.7741935484,,0,,2030,8,10,23,8/10/30 22:00,
1,1,20305328,203008,1,11.7741935484,,0,,2030,8,10,24,8/10/30 23:00,
1,1,20305329,203008,1,11.7741935484,,0,,2030,8,11,1,8/11/30 0:00,
1,1,20305330,203008,1,11.7741935484,,0,,2030,8,11,2,8/11/30 1:00,
1,1,20305331,203008,1,11.7741935484,,0,,2030,8,11,3,8/11/30 2:00,
1,1,20305332,203008,1,11.7741935484,,0,,2030,8,11,4,8/11/30 3:00,
1,1,20305333,203008,1,11.7741935484,,0,,2030,8,11,5,8/11/30 4:00,
1,1,20305334,203008,1,11.7741935484,,0,,2030,8,11,6,8/11/30 5:00,
1,1,20305335,203008,1,11.7741935484,,0,,2030,8,11,7,8/11/30 6:00,
1,1,20305336,203008,1,11.7741935484,,0,,2030,8,11,8,8/11/30 7:00,
1,1,20305337,203008,1,11.7741935484,,0,,2030,8,11,9,8/11/30 8:00,
1,1,20305338,203008,1,11.7741935484,,0,,2030,8,11,10,8/11/30 9:00,
1,1,20305339,203008,1,11.7741935484,,0,,2030,8,11,11,8/11/30 10:00,
1,1,20305340,203008,1,11.7741935484,,0,,2030,8,11,12,8/11/30 11:00,
1,1,20305341,203008,1,11.7741935484,,0,,2030,8,11,13,8/11/30 12:00,
1,1,20305342,203008,1,11.7741935484,,0,,2030,8,11,14,8/11/30 13:00,
1,1,20305343,203008,1,11.7741935484,,0,,2030,8,11,15,8/11/30 14:00,
1,1,20305344,203008,1,11.7741935484,,0,,2030,8,11,16,8/11/30 15:00,
1,1,20305345,203008,1,11.7741935484,,0,,2030,8,11,17,8/11/30 16:00,
1,1,20305346,203008,1,11.7741935484,,0,,2030,8,11,18,8/11/30 17:00,
1,1,20305347,203008,1,11.7741935484,,0,,2030,8,11,19,8/11/30 18:00,
1,1,20305348,203008,1,11.7741935484,,0,,2030,8,11,20,8/11/30 19:00,
1,1,20305349,203008,1,11.7741935484,,0,,2030,8,11,21,8/11/30 20:00,
1,1,20305350,203008,1,11.7741935484,,0,,2030,8,11,22,8/11/30 21:00,
1,1,20305351,203008,1,11.7741935484,,0,,2030,8,11,23,8/11/30 22:00,
1,1,20305352,203008,1,11.7741935484,,0,,2030,8,11,24,8/11/30 23:00,
1,1,20305353,203008,1,11.7741935484,,0,,2030,8,12,1,8/12/30 0:00,
1,1,20305354,203008,1,11.7741935484,,0,,2030,8,12,2,8/12/30 1:00,
1,1,20305355,203008,1,11.7741935484,,0,,2030,8,12,3,8/12/30 2:00,
1,1,20305356,203008,1,11.7741935484,,0,,2030,8,12,4,8/12/30 3:00,
1,1,20305357,203008,1,11.7741935484,,0,,2030,8,12,5,8/12/30 4:00,
1,1,20305358,203008,1,11.7741935484,,0,,2030,8,12,6,8/12/30 5:00,
1,1,20305359,203008,1,11.7741935484,,0,,2030,8,12,7,8/12/30 6:00,
1,1,20305360,203008,1,11.7741935484,,0,,2030,8,12,8,8/12/30 7:00,
1,1,20305361,203008,1,11.7741935484,,0,,2030,8,12,9,8/12/30 8:00,
1,1,20305362,203008,1,11.7741935484,,0,,2030,8,12,10,8/12/30 9:00,
1,1,20305363,203008,1,11.7741935484,,0,,2030,8,12,11,8/12/30 10:00,
1,1,20305364,203008,1,11.7741935484,,0,,2030,8,12,12,8/12/30 11:00,
1,1,20305365,203008,1,11.7741935484,,0,,2030,8,12,13,8/12/30 12:00,
1,1,20305366,203008,1,11.7741935484,,0,,2030,8,12,14,8/12/30 13:00,
1,1,20305367,203008,1,11.7741935484,,0,,2030,8,12,15,8/12/30 14:00,
1,1,20305368,203008,1,11.7741935484,,0,,2030,8,12,16,8/12/30 15:00,
1,1,20305369,203008,1,11.7741935484,,0,,2030,8,12,17,8/12/30 16:00,
1,1,20305370,203008,1,11.7741935484,,0,,2030,8,12,18,8/12/30 17:00,
1,1,20305371,203008,1,11.7741935484,,0,,2030,8,12,19,8/12/30 18:00,
1,1,20305372,203008,1,11.7741935484,,0,,2030,8,12,20,8/12/30 19:00,
1,1,20305373,203008,1,11.7741935484,,0,,2030,8,12,21,8/12/30 20:00,
1,1,20305374,203008,1,11.7741935484,,0,,2030,8,12,22,8/12/30 21:00,
1,1,20305375,203008,1,11.7741935484,,0,,2030,8,12,23,8/12/30 22:00,
1,1,20305376,203008,1,11.7741935484,,0,,2030,8,12,24,8/12/30 23:00,
1,1,20305377,203008,1,11.7741935484,,0,,2030,8,13,1,8/13/30 0:00,
1,1,20305378,203008,1,11.7741935484,,0,,2030,8,13,2,8/13/30 1:00,
1,1,20305379,203008,1,11.7741935484,,0,,2030,8,13,3,8/13/30 2:00,
1,1,20305380,203008,1,11.7741935484,,0,,2030,8,13,4,8/13/30 3:00,
1,1,20305381,203008,1,11.7741935484,,0,,2030,8,13,5,8/13/30 4:00,
1,1,20305382,203008,1,11.7741935484,,0,,2030,8,13,6,8/13/30 5:00,
1,1,20305383,203008,1,11.7741935484,,0,,2030,8,13,7,8/13/30 6:00,
1,1,20305384,203008,1,11.7741935484,,0,,2030,8,13,8,8/13/30 7:00,
1,1,20305385,203008,1,11.7741935484,,0,,2030,8,13,9,8/13/30 8:00,
1,1,20305386,203008,1,11.7741935484,,0,,2030,8,13,10,8/13/30 9:00,
1,1,20305387,203008,1,11.7741935484,,0,,2030,8,13,11,8/13/30 10:00,
1,1,20305388,203008,1,11.7741935484,,0,,2030,8,13,12,8/13/30 11:00,
1,1,20305389,203008,1,11.7741935484,,0,,2030,8,13,13,8/13/30 12:00,
1,1,20305390,203008,1,11.7741935484,,0,,2030,8,13,14,8/13/30 13:00,
1,1,20305391,203008,1,11.7741935484,,0,,2030,8,13,15,8/13/30 14:00,
1,1,20305392,203008,1,11.7741935484,,0,,2030,8,13,16,8/13/30 15:00,
1,1,20305393,203008,1,11.7741935484,,0,,2030,8,13,17,8/13/30 16:00,
1,1,20305394,203008,1,11.7741935484,,0,,2030,8,13,18,8/13/30 17:00,
1,1,20305395,203008,1,11.7741935484,,0,,2030,8,13,19,8/13/30 18:00,
1,1,20305396,203008,1,11.7741935484,,0,,2030,8,13,20,8/13/30 19:00,
1,1,20305397,203008,1,11.7741935484,,0,,2030,8,13,21,8/13/30 20:00,
1,1,20305398,203008,1,11.7741935484,,0,,2030,8,13,22,8/13/30 21:00,
1,1,20305399,203008,1,11.7741935484,,0,,2030,8,13,23,8/13/30 22:00,
1,1,20305400,203008,1,11.7741935484,,0,,2030,8,13,24,8/13/30 23:00,
1,1,20305401,203008,1,11.7741935484,,0,,2030,8,14,1,8/14/30 0:00,
1,1,20305402,203008,1,11.7741935484,,0,,2030,8,14,2,8/14/30 1:00,
1,1,20305403,203008,1,11.7741935484,,0,,2030,8,14,3,8/14/30 2:00,
1,1,20305404,203008,1,11.7741935484,,0,,2030,8,14,4,8/14/30 3:00,
1,1,20305405,203008,1,11.7741935484,,0,,2030,8,14,5,8/14/30 4:00,
1,1,20305406,203008,1,11.7741935484,,0,,2030,8,14,6,8/14/30 5:00,
1,1,20305407,203008,1,11.7741935484,,0,,2030,8,14,7,8/14/30 6:00,
1,1,20305408,203008,1,11.7741935484,,0,,2030,8,14,8,8/14/30 7:00,
1,1,20305409,203008,1,11.7741935484,,0,,2030,8,14,9,8/14/30 8:00,
1,1,20305410,203008,1,11.7741935484,,0,,2030,8,14,10,8/14/30 9:00,
1,1,20305411,203008,1,11.7741935484,,0,,2030,8,14,11,8/14/30 10:00,
1,1,20305412,203008,1,11.7741935484,,0,,2030,8,14,12,8/14/30 11:00,
1,1,20305413,203008,1,11.7741935484,,0,,2030,8,14,13,8/14/30 12:00,
1,1,20305414,203008,1,11.7741935484,,0,,2030,8,14,14,8/14/30 13:00,
1,1,20305415,203008,1,11.7741935484,,0,,2030,8,14,15,8/14/30 14:00,
1,1,20305416,203008,1,11.7741935484,,0,,2030,8,14,16,8/14/30 15:00,
1,1,20305417,203008,1,11.7741935484,,0,,2030,8,14,17,8/14/30 16:00,
1,1,20305418,203008,1,11.7741935484,,0,,2030,8,14,18,8/14/30 17:00,
1,1,20305419,203008,1,11.7741935484,,0,,2030,8,14,19,8/14/30 18:00,
1,1,20305420,203008,1,11.7741935484,,0,,2030,8,14,20,8/14/30 19:00,
1,1,20305421,203008,1,11.7741935484,,0,,2030,8,14,21,8/14/30 20:00,
1,1,20305422,203008,1,11.7741935484,,0,,2030,8,14,22,8/14/30 21:00,
1,1,20305423,203008,1,11.7741935484,,0,,2030,8,14,23,8/14/30 22:00,
1,1,20305424,203008,1,11.7741935484,,0,,2030,8,14,24,8/14/30 23:00,
1,1,20305425,203008,1,11.7741935484,,0,,2030,8,15,1,8/15/30 0:00,
1,1,20305426,203008,1,11.7741935484,,0,,2030,8,15,2,8/15/30 1:00,
1,1,20305427,203008,1,11.7741935484,,0,,2030,8,15,3,8/15/30 2:00,
1,1,20305428,203008,1,11.7741935484,,0,,2030,8,15,4,8/15/30 3:00,
1,1,20305429,203008,1,11.7741935484,,0,,2030,8,15,5,8/15/30 4:00,
1,1,20305430,203008,1,11.7741935484,,0,,2030,8,15,6,8/15/30 5:00,
1,1,20305431,203008,1,11.7741935484,,0,,2030,8,15,7,8/15/30 6:00,
1,1,20305432,203008,1,11.7741935484,,0,,2030,8,15,8,8/15/30 7:00,
1,1,20305433,203008,1,11.7741935484,,0,,2030,8,15,9,8/15/30 8:00,
1,1,20305434,203008,1,11.7741935484,,0,,2030,8,15,10,8/15/30 9:00,
1,1,20305435,203008,1,11.7741935484,,0,,2030,8,15,11,8/15/30 10:00,
1,1,20305436,203008,1,11.7741935484,,0,,2030,8,15,12,8/15/30 11:00,
1,1,20305437,203008,1,11.7741935484,,0,,2030,8,15,13,8/15/30 12:00,
1,1,20305438,203008,1,11.7741935484,,0,,2030,8,15,14,8/15/30 13:00,
1,1,20305439,203008,1,11.7741935484,,0,,2030,8,15,15,8/15/30 14:00,
1,1,20305440,203008,1,11.7741935484,,0,,2030,8,15,16,8/15/30 15:00,
1,1,20305441,203008,1,11.7741935484,,0,,2030,8,15,17,8/15/30 16:00,
1,1,20305442,203008,1,11.7741935484,,0,,2030,8,15,18,8/15/30 17:00,
1,1,20305443,203008,1,11.7741935484,,0,,2030,8,15,19,8/15/30 18:00,
1,1,20305444,203008,1,11.7741935484,,0,,2030,8,15,20,8/15/30 19:00,
1,1,20305445,203008,1,11.7741935484,,0,,2030,8,15,21,8/15/30 20:00,
1,1,20305446,203008,1,11.7741935484,,0,,2030,8,15,22,8/15/30 21:00,
1,1,20305447,203008,1,11.7741935484,,0,,2030,8,15,23,8/15/30 22:00,
1,1,20305448,203008,1,11.7741935484,,0,,2030,8,15,24,8/15/30 23:00,
1,1,20305449,203008,1,11.7741935484,,0,,2030,8,16,1,8/16/30 0:00,
1,1,20305450,203008,1,11.7741935484,,0,,2030,8,16,2,8/16/30 1:00,
1,1,20305451,203008,1,11.7741935484,,0,,2030,8,16,3,8/16/30 2:00,
1,1,20305452,203008,1,11.7741935484,,0,,2030,8,16,4,8/16/30 3:00,
1,1,20305453,203008,1,11.7741935484,,0,,2030,8,16,5,8/16/30 4:00,
1,1,20305454,203008,1,11.7741935484,,0,,2030,8,16,6,8/16/30 5:00,
1,1,20305455,203008,1,11.7741935484,,0,,2030,8,16,7,8/16/30 6:00,
1,1,20305456,203008,1,11.7741935484,,0,,2030,8,16,8,8/16/30 7:00,
1,1,20305457,203008,1,11.7741935484,,0,,2030,8,16,9,8/16/30 8:00,
1,1,20305458,203008,1,11.7741935484,,0,,2030,8,16,10,8/16/30 9:00,
1,1,20305459,203008,1,11.7741935484,,0,,2030,8,16,11,8/16/30 10:00,
1,1,20305460,203008,1,11.7741935484,,0,,2030,8,16,12,8/16/30 11:00,
1,1,20305461,203008,1,11.7741935484,,0,,2030,8,16,13,8/16/30 12:00,
1,1,20305462,203008,1,11.7741935484,,0,,2030,8,16,14,8/16/30 13:00,
1,1,20305463,203008,1,11.7741935484,,0,,2030,8,16,15,8/16/30 14:00,
1,1,20305464,203008,1,11.7741935484,,0,,2030,8,16,16,8/16/30 15:00,
1,1,20305465,203008,1,11.7741935484,,0,,2030,8,16,17,8/16/30 16:00,
1,1,20305466,203008,1,11.7741935484,,0,,2030,8,16,18,8/16/30 17:00,
1,1,20305467,203008,1,11.7741935484,,0,,2030,8,16,19,8/16/30 18:00,
1,1,20305468,203008,1,11.7741935484,,0,,2030,8,16,20,8/16/30 19:00,
1,1,20305469,203008,1,11.7741935484,,0,,2030,8,16,21,8/16/30 20:00,
1,1,20305470,203008,1,11.7741935484,,0,,2030,8,16,22,8/16/30 21:00,
1,1,20305471,203008,1,11.7741935484,,0,,2030,8,16,23,8/16/30 22:00,
1,1,20305472,203008,1,11.7741935484,,0,,2030,8,16,24,8/16/30 23:00,
1,1,20305473,203008,1,11.7741935484,,0,,2030,8,17,1,8/17/30 0:00,
1,1,20305474,203008,1,11.7741935484,,0,,2030,8,17,2,8/17/30 1:00,
1,1,20305475,203008,1,11.7741935484,,0,,2030,8,17,3,8/17/30 2:00,
1,1,20305476,203008,1,11.7741935484,,0,,2030,8,17,4,8/17/30 3:00,
1,1,20305477,203008,1,11.7741935484,,0,,2030,8,17,5,8/17/30 4:00,
1,1,20305478,203008,1,11.7741935484,,0,,2030,8,17,6,8/17/30 5:00,
1,1,20305479,203008,1,11.7741935484,,0,,2030,8,17,7,8/17/30 6:00,
1,1,20305480,203008,1,11.7741935484,,0,,2030,8,17,8,8/17/30 7:00,
1,1,20305481,203008,1,11.7741935484,,0,,2030,8,17,9,8/17/30 8:00,
1,1,20305482,203008,1,11.7741935484,,0,,2030,8,17,10,8/17/30 9:00,
1,1,20305483,203008,1,11.7741935484,,0,,2030,8,17,11,8/17/30 10:00,
1,1,20305484,203008,1,11.7741935484,,0,,2030,8,17,12,8/17/30 11:00,
1,1,20305485,203008,1,11.7741935484,,0,,2030,8,17,13,8/17/30 12:00,
1,1,20305486,203008,1,11.7741935484,,0,,2030,8,17,14,8/17/30 13:00,
1,1,20305487,203008,1,11.7741935484,,0,,2030,8,17,15,8/17/30 14:00,
1,1,20305488,203008,1,11.7741935484,,0,,2030,8,17,16,8/17/30 15:00,
1,1,20305489,203008,1,11.7741935484,,0,,2030,8,17,17,8/17/30 16:00,
1,1,20305490,203008,1,11.7741935484,,0,,2030,8,17,18,8/17/30 17:00,
1,1,20305491,203008,1,11.7741935484,,0,,2030,8,17,19,8/17/30 18:00,
1,1,20305492,203008,1,11.7741935484,,0,,2030,8,17,20,8/17/30 19:00,
1,1,20305493,203008,1,11.7741935484,,0,,2030,8,17,21,8/17/30 20:00,
1,1,20305494,203008,1,11.7741935484,,0,,2030,8,17,22,8/17/30 21:00,
1,1,20305495,203008,1,11.7741935484,,0,,2030,8,17,23,8/17/30 22:00,
1,1,20305496,203008,1,11.7741935484,,0,,2030,8,17,24,8/17/30 23:00,
1,1,20305497,203008,1,11.7741935484,,0,,2030,8,18,1,8/18/30 0:00,
1,1,20305498,203008,1,11.7741935484,,0,,2030,8,18,2,8/18/30 1:00,
1,1,20305499,203008,1,11.7741935484,,0,,2030,8,18,3,8/18/30 2:00,
1,1,20305500,203008,1,11.7741935484,,0,,2030,8,18,4,8/18/30 3:00,
1,1,20305501,203008,1,11.7741935484,,0,,2030,8,18,5,8/18/30 4:00,
1,1,20305502,203008,1,11.7741935484,,0,,2030,8,18,6,8/18/30 5:00,
1,1,20305503,203008,1,11.7741935484,,0,,2030,8,18,7,8/18/30 6:00,
1,1,20305504,203008,1,11.7741935484,,0,,2030,8,18,8,8/18/30 7:00,
1,1,20305505,203008,1,11.7741935484,,0,,2030,8,18,9,8/18/30 8:00,
1,1,20305506,203008,1,11.7741935484,,0,,2030,8,18,10,8/18/30 9:00,
1,1,20305507,203008,1,11.7741935484,,0,,2030,8,18,11,8/18/30 10:00,
1,1,20305508,203008,1,11.7741935484,,0,,2030,8,18,12,8/18/30 11:00,
1,1,20305509,203008,1,11.7741935484,,0,,2030,8,18,13,8/18/30 12:00,
1,1,20305510,203008,1,11.7741935484,,0,,2030,8,18,14,8/18/30 13:00,
1,1,20305511,203008,1,11.7741935484,,0,,2030,8,18,15,8/18/30 14:00,
1,1,20305512,203008,1,11.7741935484,,0,,2030,8,18,16,8/18/30 15:00,
1,1,20305513,203008,1,11.7741935484,,0,,2030,8,18,17,8/18/30 16:00,
1,1,20305514,203008,1,11.7741935484,,0,,2030,8,18,18,8/18/30 17:00,
1,1,20305515,203008,1,11.7741935484,,0,,2030,8,18,19,8/18/30 18:00,
1,1,20305516,203008,1,11.7741935484,,0,,2030,8,18,20,8/18/30 19:00,
1,1,20305517,203008,1,11.7741935484,,0,,2030,8,18,21,8/18/30 20:00,
1,1,20305518,203008,1,11.7741935484,,0,,2030,8,18,22,8/18/30 21:00,
1,1,20305519,203008,1,11.7741935484,,0,,2030,8,18,23,8/18/30 22:00,
1,1,20305520,203008,1,11.7741935484,,0,,2030,8,18,24,8/18/30 23:00,
1,1,20305521,203008,1,11.7741935484,,0,,2030,8,19,1,8/19/30 0:00,
1,1,20305522,203008,1,11.7741935484,,0,,2030,8,19,2,8/19/30 1:00,
1,1,20305523,203008,1,11.7741935484,,0,,2030,8,19,3,8/19/30 2:00,
1,1,20305524,203008,1,11.7741935484,,0,,2030,8,19,4,8/19/30 3:00,
1,1,20305525,203008,1,11.7741935484,,0,,2030,8,19,5,8/19/30 4:00,
1,1,20305526,203008,1,11.7741935484,,0,,2030,8,19,6,8/19/30 5:00,
1,1,20305527,203008,1,11.7741935484,,0,,2030,8,19,7,8/19/30 6:00,
1,1,20305528,203008,1,11.7741935484,,0,,2030,8,19,8,8/19/30 7:00,
1,1,20305529,203008,1,11.7741935484,,0,,2030,8,19,9,8/19/30 8:00,
1,1,20305530,203008,1,11.7741935484,,0,,2030,8,19,10,8/19/30 9:00,
1,1,20305531,203008,1,11.7741935484,,0,,2030,8,19,11,8/19/30 10:00,
1,1,20305532,203008,1,11.7741935484,,0,,2030,8,19,12,8/19/30 11:00,
1,1,20305533,203008,1,11.7741935484,,0,,2030,8,19,13,8/19/30 12:00,
1,1,20305534,203008,1,11.7741935484,,0,,2030,8,19,14,8/19/30 13:00,
1,1,20305535,203008,1,11.7741935484,,0,,2030,8,19,15,8/19/30 14:00,
1,1,20305536,203008,1,11.7741935484,,0,,2030,8,19,16,8/19/30 15:00,
1,1,20305537,203008,1,11.7741935484,,0,,2030,8,19,17,8/19/30 16:00,
1,1,20305538,203008,1,11.7741935484,,0,,2030,8,19,18,8/19/30 17:00,
1,1,20305539,203008,1,11.7741935484,,0,,2030,8,19,19,8/19/30 18:00,
1,1,20305540,203008,1,11.7741935484,,0,,2030,8,19,20,8/19/30 19:00,
1,1,20305541,203008,1,11.7741935484,,0,,2030,8,19,21,8/19/30 20:00,
1,1,20305542,203008,1,11.7741935484,,0,,2030,8,19,22,8/19/30 21:00,
1,1,20305543,203008,1,11.7741935484,,0,,2030,8,19,23,8/19/30 22:00,
1,1,20305544,203008,1,11.7741935484,,0,,2030,8,19,24,8/19/30 23:00,
1,1,20305545,203008,1,11.7741935484,,0,,2030,8,20,1,8/20/30 0:00,
1,1,20305546,203008,1,11.7741935484,,0,,2030,8,20,2,8/20/30 1:00,
1,1,20305547,203008,1,11.7741935484,,0,,2030,8,20,3,8/20/30 2:00,
1,1,20305548,203008,1,11.7741935484,,0,,2030,8,20,4,8/20/30 3:00,
1,1,20305549,203008,1,11.7741935484,,0,,2030,8,20,5,8/20/30 4:00,
1,1,20305550,203008,1,11.7741935484,,0,,2030,8,20,6,8/20/30 5:00,
1,1,20305551,203008,1,11.7741935484,,0,,2030,8,20,7,8/20/30 6:00,
1,1,20305552,203008,1,11.7741935484,,0,,2030,8,20,8,8/20/30 7:00,
1,1,20305553,203008,1,11.7741935484,,0,,2030,8,20,9,8/20/30 8:00,
1,1,20305554,203008,1,11.7741935484,,0,,2030,8,20,10,8/20/30 9:00,
1,1,20305555,203008,1,11.7741935484,,0,,2030,8,20,11,8/20/30 10:00,
1,1,20305556,203008,1,11.7741935484,,0,,2030,8,20,12,8/20/30 11:00,
1,1,20305557,203008,1,11.7741935484,,0,,2030,8,20,13,8/20/30 12:00,
1,1,20305558,203008,1,11.7741935484,,0,,2030,8,20,14,8/20/30 13:00,
1,1,20305559,203008,1,11.7741935484,,0,,2030,8,20,15,8/20/30 14:00,
1,1,20305560,203008,1,11.7741935484,,0,,2030,8,20,16,8/20/30 15:00,
1,1,20305561,203008,1,11.7741935484,,0,,2030,8,20,17,8/20/30 16:00,
1,1,20305562,203008,1,11.7741935484,,0,,2030,8,20,18,8/20/30 17:00,
1,1,20305563,203008,1,11.7741935484,,0,,2030,8,20,19,8/20/30 18:00,
1,1,20305564,203008,1,11.7741935484,,0,,2030,8,20,20,8/20/30 19:00,
1,1,20305565,203008,1,11.7741935484,,0,,2030,8,20,21,8/20/30 20:00,
1,1,20305566,203008,1,11.7741935484,,0,,2030,8,20,22,8/20/30 21:00,
1,1,20305567,203008,1,11.7741935484,,0,,2030,8,20,23,8/20/30 22:00,
1,1,20305568,203008,1,11.7741935484,,0,,2030,8,20,24,8/20/30 23:00,
1,1,20305569,203008,1,11.7741935484,,0,,2030,8,21,1,8/21/30 0:00,
1,1,20305570,203008,1,11.7741935484,,0,,2030,8,21,2,8/21/30 1:00,
1,1,20305571,203008,1,11.7741935484,,0,,2030,8,21,3,8/21/30 2:00,
1,1,20305572,203008,1,11.7741935484,,0,,2030,8,21,4,8/21/30 3:00,
1,1,20305573,203008,1,11.7741935484,,0,,2030,8,21,5,8/21/30 4:00,
1,1,20305574,203008,1,11.7741935484,,0,,2030,8,21,6,8/21/30 5:00,
1,1,20305575,203008,1,11.7741935484,,0,,2030,8,21,7,8/21/30 6:00,
1,1,20305576,203008,1,11.7741935484,,0,,2030,8,21,8,8/21/30 7:00,
1,1,20305577,203008,1,11.7741935484,,0,,2030,8,21,9,8/21/30 8:00,
1,1,20305578,203008,1,11.7741935484,,0,,2030,8,21,10,8/21/30 9:00,
1,1,20305579,203008,1,11.7741935484,,0,,2030,8,21,11,8/21/30 10:00,
1,1,20305580,203008,1,11.7741935484,,0,,2030,8,21,12,8/21/30 11:00,
1,1,20305581,203008,1,11.7741935484,,0,,2030,8,21,13,8/21/30 12:00,
1,1,20305582,203008,1,11.7741935484,,0,,2030,8,21,14,8/21/30 13:00,
1,1,20305583,203008,1,11.7741935484,,0,,2030,8,21,15,8/21/30 14:00,
1,1,20305584,203008,1,11.7741935484,,0,,2030,8,21,16,8/21/30 15:00,
1,1,20305585,203008,1,11.7741935484,,0,,2030,8,21,17,8/21/30 16:00,
1,1,20305586,203008,1,11.7741935484,,0,,2030,8,21,18,8/21/30 17:00,
1,1,20305587,203008,1,11.7741935484,,0,,2030,8,21,19,8/21/30 18:00,
1,1,20305588,203008,1,11.7741935484,,0,,2030,8,21,20,8/21/30 19:00,
1,1,20305589,203008,1,11.7741935484,,0,,2030,8,21,21,8/21/30 20:00,
1,1,20305590,203008,1,11.7741935484,,0,,2030,8,21,22,8/21/30 21:00,
1,1,20305591,203008,1,11.7741935484,,0,,2030,8,21,23,8/21/30 22:00,
1,1,20305592,203008,1,11.7741935484,,0,,2030,8,21,24,8/21/30 23:00,
1,1,20305593,203008,1,11.7741935484,,0,,2030,8,22,1,8/22/30 0:00,
1,1,20305594,203008,1,11.7741935484,,0,,2030,8,22,2,8/22/30 1:00,
1,1,20305595,203008,1,11.7741935484,,0,,2030,8,22,3,8/22/30 2:00,
1,1,20305596,203008,1,11.7741935484,,0,,2030,8,22,4,8/22/30 3:00,
1,1,20305597,203008,1,11.7741935484,,0,,2030,8,22,5,8/22/30 4:00,
1,1,20305598,203008,1,11.7741935484,,0,,2030,8,22,6,8/22/30 5:00,
1,1,20305599,203008,1,11.7741935484,,0,,2030,8,22,7,8/22/30 6:00,
1,1,20305600,203008,1,11.7741935484,,0,,2030,8,22,8,8/22/30 7:00,
1,1,20305601,203008,1,11.7741935484,,0,,2030,8,22,9,8/22/30 8:00,
1,1,20305602,203008,1,11.7741935484,,0,,2030,8,22,10,8/22/30 9:00,
1,1,20305603,203008,1,11.7741935484,,0,,2030,8,22,11,8/22/30 10:00,
1,1,20305604,203008,1,11.7741935484,,0,,2030,8,22,12,8/22/30 11:00,
1,1,20305605,203008,1,11.7741935484,,0,,2030,8,22,13,8/22/30 12:00,
1,1,20305606,203008,1,11.7741935484,,0,,2030,8,22,14,8/22/30 13:00,
1,1,20305607,203008,1,11.7741935484,,0,,2030,8,22,15,8/22/30 14:00,
1,1,20305608,203008,1,11.7741935484,,0,,2030,8,22,16,8/22/30 15:00,
1,1,20305609,203008,1,11.7741935484,,0,,2030,8,22,17,8/22/30 16:00,
1,1,20305610,203008,1,11.7741935484,,0,,2030,8,22,18,8/22/30 17:00,
1,1,20305611,203008,1,11.7741935484,,0,,2030,8,22,19,8/22/30 18:00,
1,1,20305612,203008,1,11.7741935484,,0,,2030,8,22,20,8/22/30 19:00,
1,1,20305613,203008,1,11.7741935484,,0,,2030,8,22,21,8/22/30 20:00,
1,1,20305614,203008,1,11.7741935484,,0,,2030,8,22,22,8/22/30 21:00,
1,1,20305615,203008,1,11.7741935484,,0,,2030,8,22,23,8/22/30 22:00,
1,1,20305616,203008,1,11.7741935484,,0,,2030,8,22,24,8/22/30 23:00,
1,1,20305617,203008,1,11.7741935484,,0,,2030,8,23,1,8/23/30 0:00,
1,1,20305618,203008,1,11.7741935484,,0,,2030,8,23,2,8/23/30 1:00,
1,1,20305619,203008,1,11.7741935484,,0,,2030,8,23,3,8/23/30 2:00,
1,1,20305620,203008,1,11.7741935484,,0,,2030,8,23,4,8/23/30 3:00,
1,1,20305621,203008,1,11.7741935484,,0,,2030,8,23,5,8/23/30 4:00,
1,1,20305622,203008,1,11.7741935484,,0,,2030,8,23,6,8/23/30 5:00,
1,1,20305623,203008,1,11.7741935484,,0,,2030,8,23,7,8/23/30 6:00,
1,1,20305624,203008,1,11.7741935484,,0,,2030,8,23,8,8/23/30 7:00,
1,1,20305625,203008,1,11.7741935484,,0,,2030,8,23,9,8/23/30 8:00,
1,1,20305626,203008,1,11.7741935484,,0,,2030,8,23,10,8/23/30 9:00,
1,1,20305627,203008,1,11.7741935484,,0,,2030,8,23,11,8/23/30 10:00,
1,1,20305628,203008,1,11.7741935484,,0,,2030,8,23,12,8/23/30 11:00,
1,1,20305629,203008,1,11.7741935484,,0,,2030,8,23,13,8/23/30 12:00,
1,1,20305630,203008,1,11.7741935484,,0,,2030,8,23,14,8/23/30 13:00,
1,1,20305631,203008,1,11.7741935484,,0,,2030,8,23,15,8/23/30 14:00,
1,1,20305632,203008,1,11.7741935484,,0,,2030,8,23,16,8/23/30 15:00,
1,1,20305633,203008,1,11.7741935484,,0,,2030,8,23,17,8/23/30 16:00,
1,1,20305634,203008,1,11.7741935484,,0,,2030,8,23,18,8/23/30 17:00,
1,1,20305635,203008,1,11.7741935484,,0,,2030,8,23,19,8/23/30 18:00,
1,1,20305636,203008,1,11.7741935484,,0,,2030,8,23,20,8/23/30 19:00,
1,1,20305637,203008,1,11.7741935484,,0,,2030,8,23,21,8/23/30 20:00,
1,1,20305638,203008,1,11.7741935484,,0,,2030,8,23,22,8/23/30 21:00,
1,1,20305639,203008,1,11.7741935484,,0,,2030,8,23,23,8/23/30 22:00,
